"Station.number";"Catchment.area";"Station.level";"Factors.affecting.runoff";"Mean.GDF";"Maximum.GDF";"Q95";"Q70";"Q50";"Q10";"Base.flow.index";"QMED";"Start.of.peak.flow.record";"End.of.peak.flow.record";"Minimum.altitude";"X50.percentile.altitude";"X90.percentile.altitude";"Maximum.altitude";"SAAR.1961.1990..mm.";"SAAR.1941.1970..mm.";"ALTBAR..m.";"ASPBAR..Â..";"ASPVAR..Â..";"BFIHOST....";"CENTROID.easting..m.";"CENTROID.northing..m.";"DPLBAR..km.";"DPSBAR..m.km.";"FARL";"FPDBAR..m.";"FPEXT";"FPLOC..m.";"IH.DTM.area..kmÂ².";"IH.DTM.height..m.";"LDP..km.";"PROPWET";"SPRHOST....";"URBCON1990";"URBCON2000";"URBEXT1990";"URBEXT2000";"URBLOC1990";"URBLOC2000";"N_couple";"Distance"
"39022";"160";"42";"8";"2.3";"27";"0.98";"1.4";"1.7";"3.9";"0.77";"17";"1965";;"43";"86";"140";"230";"740";"760";"94";"32";"0.28";"0.59";;;"20";"33";"0.95";"0.7";"0.1";"0.81";"180";"43";"32";"0.33";"26";"0.61";"0.83";"0.045";"0.087";"1.2";"1.2";"81671";"8.987987833"
"39016";"1000";"43";"34";"9.8";"49";"3.8";"5.8";"8";"18";"0.88";"37";"1961";;"45";"150";"210";"300";"760";"770";"150";"99";"0.13";"0.77";;;"47";"55";"0.96";"0.65";"0.078";"0.81";"1000";"45";"91";"0.31";"19";"0.61";"0.77";"0.014";"0.017";"0.81";"0.67";"81674";"5.948548854"
"39027";"170";"40";"34";"0.66";"8";"0.2";"0.38";"0.54";"1.2";"0.87";"2.1";"1968";;"40";"120";"170";"240";"690";"700";"120";"120";"0.2";"0.72";;;"21";"53";"1";"0.44";"0.063";"0.74";"180";"40";"41";"0.31";"22";;"0.68";"0.0046";"0.012";;"0.68";"81674";"5.948548854"
"39016";"1000";"43";"34";"9.8";"49";"3.8";"5.8";"8";"18";"0.88";"37";"1961";;"45";"150";"210";"300";"760";"770";"150";"99";"0.13";"0.77";;;"47";"55";"0.96";"0.65";"0.078";"0.81";"1000";"45";"91";"0.31";"19";"0.61";"0.77";"0.014";"0.017";"0.81";"0.67";"81677";"19.74613921"
"39033";"49";"81";"32";"0.18";"1.4";"0.051";"0.097";"0.14";"0.33";"0.96";"0.4";"1962";;"80";"150";"190";"230";"720";"720";"150";"160";"0.3";"0.77";;;"10";"46";"1";"0.2";"0.033";"0.8";"45";"80";"18";"0.32";"22";;;"0.0018";"0.0011";;;"81677";"19.74613921"
"39016";"1000";"43";"34";"9.8";"49";"3.8";"5.8";"8";"18";"0.88";"37";"1961";;"45";"150";"210";"300";"760";"770";"150";"99";"0.13";"0.77";;;"47";"55";"0.96";"0.65";"0.078";"0.81";"1000";"45";"91";"0.31";"19";"0.61";"0.77";"0.014";"0.017";"0.81";"0.67";"81715";"53.17081559"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"81715";"53.17081559"
"39019";"230";"76";"32";"1.8";"9.5";"0.77";"1.1";"1.5";"3";"0.97";"3.5";"1962";;"72";"170";"210";"260";"740";"740";"160";"130";"0.22";"0.84";;;"20";"59";"0.98";"0.23";"0.034";"0.88";"240";"73";"35";"0.32";"16";"0.49";"0.67";"0.005";"0.0051";"0.65";"0.54";"82094";"25.16087713"
"39022";"160";"42";"8";"2.3";"27";"0.98";"1.4";"1.7";"3.9";"0.77";"17";"1965";;"43";"86";"140";"230";"740";"760";"94";"32";"0.28";"0.59";;;"20";"33";"0.95";"0.7";"0.1";"0.81";"180";"43";"32";"0.33";"26";"0.61";"0.83";"0.045";"0.087";"1.2";"1.2";"82094";"25.16087713"
"39019";"230";"76";"32";"1.8";"9.5";"0.77";"1.1";"1.5";"3";"0.97";"3.5";"1962";;"72";"170";"210";"260";"740";"740";"160";"130";"0.22";"0.84";;;"20";"59";"0.98";"0.23";"0.034";"0.88";"240";"73";"35";"0.32";"16";"0.49";"0.67";"0.005";"0.0051";"0.65";"0.54";"82138";"47.12189234"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"82138";"47.12189234"
"39019";"230";"76";"32";"1.8";"9.5";"0.77";"1.1";"1.5";"3";"0.97";"3.5";"1962";;"72";"170";"210";"260";"740";"740";"160";"130";"0.22";"0.84";;;"20";"59";"0.98";"0.23";"0.034";"0.88";"240";"73";"35";"0.32";"16";"0.49";"0.67";"0.005";"0.0051";"0.65";"0.54";"82297";"263.8960202"
"70002";"200";"4.4";"73";"4.3";"72";"1.1";"2";"2.8";"9";"0.52";"45";"1966";;"6.4";"80";"180";"460";"1000";"1000";"97";"260";"0.07";"0.46";;;"20";"49";"0.88";"1.1";"0.12";"0.79";"190";"7.1";"44";"0.51";"33";"0.76";"0.86";"0.1";"0.13";"0.9";"0.89";"82297";"263.8960202"
"39020";"110";"100";"7";"1.4";"7.3";"0.4";"0.68";"1.1";"2.7";"0.93";"3.6";"1963";;"99";"190";"260";"330";"820";"820";"200";"150";"0.18";"0.86";;;"20";"77";"0.97";"0.26";"0.029";"0.8";"110";"99";"36";"0.33";"12";"0.4";"0.5";"0.01";"0.0065";"1";"0.96";"82419";"64.93253893"
"43005";"320";"67";"6";"3.5";"25";"1.1";"1.9";"2.7";"6.8";"0.91";"11";"1965";;"66";"130";"180";"290";"740";"770";"140";"180";"0.16";"0.9";;;"27";"51";"1";"0.43";"0.071";"1.1";"330";"66";"48";"0.34";"11";"0.54";"0.76";"0.015";"0.013";"0.94";"0.79";"82419";"64.93253893"
"39022";"160";"42";"8";"2.3";"27";"0.98";"1.4";"1.7";"3.9";"0.77";"17";"1965";;"43";"86";"140";"230";"740";"760";"94";"32";"0.28";"0.59";;;"20";"33";"0.95";"0.7";"0.1";"0.81";"180";"43";"32";"0.33";"26";"0.61";"0.83";"0.045";"0.087";"1.2";"1.2";"82705";"52.81176957"
"42006";"73";"29";"6";"0.99";"7.7";"0.2";"0.43";"0.73";"2";"0.93";"2.9";"1958";;"30";"110";"170";"260";"900";"930";"110";"240";"0.16";"0.95";;;"13";"84";"0.98";"0.36";"0.049";"0.91";"76";"30";"25";"0.34";"5.5";;"0.57";"0.0032";"0.0088";;"0.85";"82705";"52.81176957"
"39022";"160";"42";"8";"2.3";"27";"0.98";"1.4";"1.7";"3.9";"0.77";"17";"1965";;"43";"86";"140";"230";"740";"760";"94";"32";"0.28";"0.59";;;"20";"33";"0.95";"0.7";"0.1";"0.81";"180";"43";"32";"0.33";"26";"0.61";"0.83";"0.045";"0.087";"1.2";"1.2";"82709";"51.1835495"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"82709";"51.1835495"
"39023";"140";"27";"11";"0.99";"3.4";"0.48";"0.74";"0.93";"1.5";"0.93";"2.7";"1964";;"25";"150";"210";"250";"760";"780";"150";"130";"0.18";"0.8";;;"17";"88";"0.98";"0.25";"0.035";"0.74";"130";"25";"27";"0.3";"20";"0.66";"0.82";"0.07";"0.11";"0.75";"0.74";"82971";"30.64742565"
"39093";"120";"25";"43";"0.97";"22";"0.14";"0.27";"0.47";"2.3";"0.24";"25";"1938";;"27";"68";"110";"150";"680";"690";"72";"170";"0.18";"0.2";;;"9.7";"38";"0.93";"0.65";"0.087";"0.82";"110";"28";"19";"0.29";"50";"0.88";"0.94";"0.37";"0.48";"0.88";"0.88";"82971";"30.64742565"
"39027";"170";"40";"34";"0.66";"8";"0.2";"0.38";"0.54";"1.2";"0.87";"2.1";"1968";;"40";"120";"170";"240";"690";"700";"120";"120";"0.2";"0.72";;;"21";"53";"1";"0.44";"0.063";"0.74";"180";"40";"41";"0.31";"22";;"0.68";"0.0046";"0.012";;"0.68";"83509";"58.11936447"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"83509";"58.11936447"
"39028";"100";"99";"13";"0.7";"4.4";"0.27";"0.41";"0.55";"1.3";"0.95";"2.2";"1968";;"100";"160";"190";"280";"790";"790";"160";"59";"0.17";"0.77";;;"10";"46";"0.99";"0.27";"0.05";"1";"100";"100";"19";"0.31";"21";"0.53";;"0.012";"0.0041";"1.1";;"83721";"32.04154436"
"43005";"320";"67";"6";"3.5";"25";"1.1";"1.9";"2.7";"6.8";"0.91";"11";"1965";;"66";"130";"180";"290";"740";"770";"140";"180";"0.16";"0.9";;;"27";"51";"1";"0.43";"0.071";"1.1";"330";"66";"48";"0.34";"11";"0.54";"0.76";"0.015";"0.013";"0.94";"0.79";"83721";"32.04154436"
"39033";"49";"81";"32";"0.18";"1.4";"0.051";"0.097";"0.14";"0.33";"0.96";"0.4";"1962";;"80";"150";"190";"230";"720";"720";"150";"160";"0.3";"0.77";;;"10";"46";"1";"0.2";"0.033";"0.8";"45";"80";"18";"0.32";"22";;;"0.0018";"0.0011";;;"84051";"38.83501164"
"42007";"57";"57";"32";"1.6";"4.7";"1";"1.3";"1.5";"2.2";"0.98";"2.3";"1969";;"56";"120";"170";"210";"860";"880";"130";"250";"0.28";"0.96";;;"7.1";"50";"0.86";"0.17";"0.028";"0.84";"57";"57";"13";"0.34";"4.8";"0.44";"0.62";"0.0067";"0.016";"0.51";"0.72";"84051";"38.83501164"
"39052";"50";"46";"3";"0.4";"9.5";"0.07";"0.14";"0.24";"0.86";"0.46";"7.9";"1957";;"44";"72";"92";"130";"680";"690";"75";"340";"0.18";"0.35";;;"7.5";"25";"0.94";"0.77";"0.13";"1.1";"50";"44";"14";"0.29";"42";"0.7";"0.89";"0.12";"0.24";"0.86";"0.87";"85796";"194.6939105"
"45003";"230";"44";"24";"3.8";"84";"1";"1.6";"2.3";"8";"0.54";"71";"1962";;"45";"140";"250";"290";"970";"1000";"150";"230";"0.06";"0.58";;;"16";"70";"0.99";"0.57";"0.065";"0.63";"230";"45";"31";"0.4";"32";;"0.7";"0.0038";"0.014";;"0.65";"85796";"194.6939105"
"39052";"50";"46";"3";"0.4";"9.5";"0.07";"0.14";"0.24";"0.86";"0.46";"7.9";"1957";;"44";"72";"92";"130";"680";"690";"75";"340";"0.18";"0.35";;;"7.5";"25";"0.94";"0.77";"0.13";"1.1";"50";"44";"14";"0.29";"42";"0.7";"0.89";"0.12";"0.24";"0.86";"0.87";"85819";"171.0684935"
"52003";"88";"17";"17";"1.1";"16";"0.27";"0.5";"0.75";"2.3";"0.71";"12";"1961";;"19";"98";"180";"390";"850";"890";"110";"160";"0.29";"0.63";;;"9.8";"80";"0.99";"0.58";"0.067";"0.52";"88";"19";"20";"0.35";"31";"0.7";"0.71";"0.0056";"0.015";"0.57";"0.58";"85819";"171.0684935"
"39052";"50";"46";"3";"0.4";"9.5";"0.07";"0.14";"0.24";"0.86";"0.46";"7.9";"1957";;"44";"72";"92";"130";"680";"690";"75";"340";"0.18";"0.35";;;"7.5";"25";"0.94";"0.77";"0.13";"1.1";"50";"44";"14";"0.29";"42";"0.7";"0.89";"0.12";"0.24";"0.86";"0.87";"85821";"171.194328"
"52005";"200";"17";"53";"3";"48";"0.59";"1.1";"1.8";"6.7";"0.6";"45";"1961";;"18";"120";"280";"570";"960";"990";"140";"69";"0.17";"0.56";;;"18";"97";"0.98";"0.52";"0.054";"0.54";"200";"18";"41";"0.36";"33";"0.83";"0.76";"0.0068";"0.016";"0.65";"0.65";"85821";"171.194328"
"39053";"90";"52";"19";"1.6";"48";"0.28";"0.6";"0.85";"3.1";"0.45";"27";"1961";;"52";"81";"130";"170";"810";"830";"88";"10";"0.3";"0.46";;;"10";"34";"0.95";"1.5";"0.2";"0.7";"92";"52";"18";"0.36";"40";"0.73";"0.89";"0.091";"0.19";"0.92";"0.84";"86012";"46.57552665"
"41011";"150";"27";"7";"2.4";"55";"0.7";"1.2";"1.7";"4.4";"0.68";"30";"1966";;"28";"81";"150";"270";"920";"940";"91";"130";"0.12";"0.68";;;"14";"75";"0.97";"0.69";"0.078";"0.86";"160";"28";"27";"0.35";"27";"0.5";"0.74";"0.012";"0.029";"1.1";"1.1";"86012";"46.57552665"
"40003";"1300";"7";"74";"11";"330";"1.5";"2.9";"4.4";"25";"0.41";"130";"1956";;"6.8";"68";"130";"270";"740";"760";"73";"80";"0.05";"0.44";;;"36";"54";"0.95";"1.1";"0.13";"0.8";"1300";"6.9";"67";"0.35";"41";"0.61";"0.8";"0.019";"0.034";"0.96";"1";"87211";"7.26287933"
"40005";"280";"12";"3";"2.1";"76";"0.06";"0.19";"0.41";"5.3";"0.23";"42";"1958";"2001";"13";"39";"81";"160";"690";"690";"45";"280";"0.03";"0.35";;;"20";"27";"0.99";"1.2";"0.18";"0.89";"280";"13";"37";"0.34";"45";"0.53";"0.72";"0.0062";"0.015";"0.89";"0.99";"87211";"7.26287933"
"40003";"1300";"7";"74";"11";"330";"1.5";"2.9";"4.4";"25";"0.41";"130";"1956";;"6.8";"68";"130";"270";"740";"760";"73";"80";"0.05";"0.44";;;"36";"54";"0.95";"1.1";"0.13";"0.8";"1300";"6.9";"67";"0.35";"41";"0.61";"0.8";"0.019";"0.034";"0.96";"1";"87253";"180.9526075"
"53001";"670";"30";"23";"6.7";"170";"0.99";"2.5";"4";"15";"0.54";;;;"33";"100";"150";"260";"760";"800";"100";"120";"0.11";"0.55";;;"39";"34";"0.99";"0.85";"0.12";"0.9";"670";"33";"69";"0.34";"33";"0.66";"0.81";"0.018";"0.023";"0.75";"0.73";"87253";"180.9526075"
"40008";"230";"29";"7";"2.3";"29";"0.54";"0.92";"1.4";"4.8";"0.57";"20";"1960";;"31";"70";"130";"200";"740";"750";"77";"210";"0.16";"0.66";;;"19";"39";"0.98";"1.2";"0.16";"0.82";"230";"31";"35";"0.34";"28";"0.67";"0.8";"0.031";"0.045";"0.71";"0.8";"87863";"10.68931566"
"40011";"350";"13";"7";"3.2";"31";"1";"1.7";"2.3";"6.1";"0.7";"20";"1964";;"13";"76";"150";"200";"750";"760";"84";"190";"0.04";"0.71";;;"26";"51";"0.96";"0.93";"0.12";"1.1";"340";"13";"50";"0.34";"25";"0.63";"0.79";"0.023";"0.032";"1";"1.1";"87863";"10.68931566"
"40011";"350";"13";"7";"3.2";"31";"1";"1.7";"2.3";"6.1";"0.7";"20";"1964";;"13";"76";"150";"200";"750";"760";"84";"190";"0.04";"0.71";;;"26";"51";"0.96";"0.93";"0.12";"1.1";"340";"13";"50";"0.34";"25";"0.63";"0.79";"0.023";"0.032";"1";"1.1";"88342";"17.96299929"
"40022";"73";"40";"1";"0.67";"6.2";"0.11";"0.22";"0.37";"1.5";"0.58";"5.1";"1967";;"40";"85";"140";"200";"730";"740";"91";"180";"0.34";"0.74";;;"13";"41";"0.97";"0.72";"0.092";"0.76";"67";"40";"23";"0.34";"23";"0.47";"0.72";"0.013";"0.035";"0.85";"0.87";"88342";"17.96299929"
"41015";"58";"9.6";"32";"0.49";"5.1";"0.016";"0.06";"0.2";"1.3";"0.92";"2.2";"1967";;"11";"98";"160";"240";"900";"960";"97";"200";"0.35";"0.91";;;"9.3";"81";"0.98";"0.29";"0.039";"0.66";"58";"11";"17";"0.34";"9.3";"0.48";;"0.0087";"0.0037";"0.81";;"89275";"31.03553482"
"42007";"57";"57";"32";"1.6";"4.7";"1";"1.3";"1.5";"2.2";"0.98";"2.3";"1969";;"56";"120";"170";"210";"860";"880";"130";"250";"0.28";"0.96";;;"7.1";"50";"0.86";"0.17";"0.028";"0.84";"57";"57";"13";"0.34";"4.8";"0.44";"0.62";"0.0067";"0.016";"0.51";"0.72";"89275";"31.03553482"
"42006";"73";"29";"6";"0.99";"7.7";"0.2";"0.43";"0.73";"2";"0.93";"2.9";"1958";;"30";"110";"170";"260";"900";"930";"110";"240";"0.16";"0.95";;;"13";"84";"0.98";"0.36";"0.049";"0.91";"76";"30";"25";"0.34";"5.5";;"0.57";"0.0032";"0.0088";;"0.85";"90016";"14.59700084"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"90016";"14.59700084"
"42006";"73";"29";"6";"0.99";"7.7";"0.2";"0.43";"0.73";"2";"0.93";"2.9";"1958";;"30";"110";"170";"260";"900";"930";"110";"240";"0.16";"0.95";;;"13";"84";"0.98";"0.36";"0.049";"0.91";"76";"30";"25";"0.34";"5.5";;"0.57";"0.0032";"0.0088";;"0.85";"90023";"54.19934516"
"43008";"450";"56";"17";"4";"29";"1.1";"1.9";"2.8";"8.5";"0.89";"12";"1966";;"55";"140";"200";"280";"830";"850";"140";"120";"0.15";"0.94";;;"27";"70";"0.98";"0.37";"0.052";"0.89";"450";"55";"52";"0.35";"6.9";"0.57";"0.75";"0.01";"0.01";"0.92";"1";"90023";"54.19934516"
"42007";"57";"57";"32";"1.6";"4.7";"1";"1.3";"1.5";"2.2";"0.98";"2.3";"1969";;"56";"120";"170";"210";"860";"880";"130";"250";"0.28";"0.96";;;"7.1";"50";"0.86";"0.17";"0.028";"0.84";"57";"57";"13";"0.34";"4.8";"0.44";"0.62";"0.0067";"0.016";"0.51";"0.72";"90264";"0.6162270192"
"42009";"71";"54";"32";"0.59";"4.3";"0.29";"0.41";"0.5";"0.92";"0.96";"1";"1956";;"55";"140";"180";"210";"820";"880";"140";"240";"0.12";"0.95";;;"15";"52";"0.93";"0.25";"0.039";"0.93";"72";"55";"26";"0.34";"6.1";;"0.61";"0.0021";"0.011";;"1.1";"90264";"0.6162270192"
"42007";"57";"57";"32";"1.6";"4.7";"1";"1.3";"1.5";"2.2";"0.98";"2.3";"1969";;"56";"120";"170";"210";"860";"880";"130";"250";"0.28";"0.96";;;"7.1";"50";"0.86";"0.17";"0.028";"0.84";"57";"57";"13";"0.34";"4.8";"0.44";"0.62";"0.0067";"0.016";"0.51";"0.72";"90270";"48.84995509"
"43008";"450";"56";"17";"4";"29";"1.1";"1.9";"2.8";"8.5";"0.89";"12";"1966";;"55";"140";"200";"280";"830";"850";"140";"120";"0.15";"0.94";;;"27";"70";"0.98";"0.37";"0.052";"0.89";"450";"55";"52";"0.35";"6.9";"0.57";"0.75";"0.01";"0.01";"0.92";"1";"90270";"48.84995509"
"42010";"360";"17";"38";"5.5";"22";"3";"4.1";"5";"8.3";"0.96";"9.2";"1958";;"14";"110";"170";"220";"830";"870";"110";"250";"0.11";"0.95";;;"29";"54";"0.95";;"0.051";;"340";;"51";"0.34";"6.1";"0.014";"0.77";"0.014";"0.029";"0.57";"0.65";"90846";"39.74645774"
"43008";"450";"56";"17";"4";"29";"1.1";"1.9";"2.8";"8.5";"0.89";"12";"1966";;"55";"140";"200";"280";"830";"850";"140";"120";"0.15";"0.94";;;"27";"70";"0.98";"0.37";"0.052";"0.89";"450";"55";"52";"0.35";"6.9";"0.57";"0.75";"0.01";"0.01";"0.92";"1";"90846";"39.74645774"
"43005";"320";"67";"6";"3.5";"25";"1.1";"1.9";"2.7";"6.8";"0.91";"11";"1965";;"66";"130";"180";"290";"740";"770";"140";"180";"0.16";"0.9";;;"27";"51";"1";"0.43";"0.071";"1.1";"330";"66";"48";"0.34";"11";"0.54";"0.76";"0.015";"0.013";"0.94";"0.79";"91397";"11.88710795"
"43006";"220";"51";"17";"2.9";"28";"0.91";"1.4";"2.1";"5.8";"0.82";"15";"1966";;"52";"140";"190";"280";"880";"940";"140";"130";"0.15";"0.76";;;"22";"79";"0.98";"0.42";"0.047";"0.82";"220";"52";"35";"0.35";"20";"0.35";"0.61";"0.0055";"0.0087";"0.81";"0.93";"91397";"11.88710795"
"45001";"600";"26";"76";"16";"290";"2";"5";"9";"39";"0.5";"170";"1956";;"28";"240";"380";"520";"1200";"1300";"250";"160";"0.14";"0.53";;;"38";"140";"0.98";"0.45";"0.031";"0.7";"610";"28";"77";"0.46";"36";;"0.75";"0.0025";"0.0061";;"0.51";"92926";"16.21699264"
"45002";"420";"75";"72";"13";"210";"1.7";"4.2";"7.6";"30";"0.51";"140";"1960";;"77";"290";"400";"520";"1400";"1400";"290";"170";"0.15";"0.49";;;"27";"140";"0.98";"0.32";"0.021";"0.8";"420";"77";"56";"0.48";"38";;;"4e-04";"0.0017";;;"92926";"16.21699264"
"45001";"600";"26";"76";"16";"290";"2";"5";"9";"39";"0.5";"170";"1956";;"28";"240";"380";"520";"1200";"1300";"250";"160";"0.14";"0.53";;;"38";"140";"0.98";"0.45";"0.031";"0.7";"610";"28";"77";"0.46";"36";;"0.75";"0.0025";"0.0061";;"0.51";"92948";"39.54135323"
"50001";"830";"14";"36";"18";"360";"1.3";"4.3";"8.8";"47";"0.43";"240";"1958";;"11";"170";"280";"810";"1200";"1200";"180";"220";"0.07";"0.47";;;"36";"100";"1";"0.53";"0.037";"0.89";"830";"15";"63";"0.48";"38";;;"7e-04";"0.0038";;;"92948";"39.54135323"
"45001";"600";"26";"76";"16";"290";"2";"5";"9";"39";"0.5";"170";"1956";;"28";"240";"380";"520";"1200";"1300";"250";"160";"0.14";"0.53";;;"38";"140";"0.98";"0.45";"0.031";"0.7";"610";"28";"77";"0.46";"36";;"0.75";"0.0025";"0.0061";;"0.51";"92949";"46.83482416"
"50002";"660";"14";"73";"16";"340";"0.89";"3.3";"7.2";"40";"0.38";"240";"1960";;"11";"150";"220";"620";"1200";"1200";"160";"360";"0.06";"0.42";;;"42";"81";"1";"0.74";"0.05";"0.94";"660";"18";"75";"0.49";"41";;;"0.0013";"0.0036";;;"92949";"46.83482416"
"45001";"600";"26";"76";"16";"290";"2";"5";"9";"39";"0.5";"170";"1956";;"28";"240";"380";"520";"1200";"1300";"250";"160";"0.14";"0.53";;;"38";"140";"0.98";"0.45";"0.031";"0.7";"610";"28";"77";"0.46";"36";;"0.75";"0.0025";"0.0061";;"0.51";"92959";"95.17910315"
"53004";"130";"17";"53";"1.2";"28";"0.34";"0.51";"0.7";"2.4";"0.62";"19";"1958";;"19";"110";"210";"300";"990";"960";"120";"28";"0.24";"0.59";;;"16";"71";"0.84";"0.38";"0.045";"0.9";"130";"19";"29";"0.35";"29";"0.48";"0.61";"0.0088";"0.0093";"0.87";"0.95";"92959";"95.17910315"
"45002";"420";"75";"72";"13";"210";"1.7";"4.2";"7.6";"30";"0.51";"140";"1960";;"77";"290";"400";"520";"1400";"1400";"290";"170";"0.15";"0.49";;;"27";"140";"0.98";"0.32";"0.021";"0.8";"420";"77";"56";"0.48";"38";;;"4e-04";"0.0017";;;"93117";"68.69939751"
"47001";"920";"8.2";"73";"23";"480";"2.2";"6.1";"12";"56";"0.46";"270";"1956";;"9.1";"140";"230";"580";"1200";"1200";"160";"220";"0.03";"0.48";;;"40";"86";"0.99";"0.6";"0.044";"0.96";"920";"9.2";"74";"0.49";"37";;;"0.0034";"0.0047";;;"93117";"68.69939751"
"45002";"420";"75";"72";"13";"210";"1.7";"4.2";"7.6";"30";"0.51";"140";"1960";;"77";"290";"400";"520";"1400";"1400";"290";"170";"0.15";"0.49";;;"27";"140";"0.98";"0.32";"0.021";"0.8";"420";"77";"56";"0.48";"38";;;"4e-04";"0.0017";;;"93133";"34.00134536"
"50001";"830";"14";"36";"18";"360";"1.3";"4.3";"8.8";"47";"0.43";"240";"1958";;"11";"170";"280";"810";"1200";"1200";"180";"220";"0.07";"0.47";;;"36";"100";"1";"0.53";"0.037";"0.89";"830";"15";"63";"0.48";"38";;;"7e-04";"0.0038";;;"93133";"34.00134536"
"45002";"420";"75";"72";"13";"210";"1.7";"4.2";"7.6";"30";"0.51";"140";"1960";;"77";"290";"400";"520";"1400";"1400";"290";"170";"0.15";"0.49";;;"27";"140";"0.98";"0.32";"0.021";"0.8";"420";"77";"56";"0.48";"38";;;"4e-04";"0.0017";;;"93146";"84.72966139"
"53004";"130";"17";"53";"1.2";"28";"0.34";"0.51";"0.7";"2.4";"0.62";"19";"1958";;"19";"110";"210";"300";"990";"960";"120";"28";"0.24";"0.59";;;"16";"71";"0.84";"0.38";"0.045";"0.9";"130";"19";"29";"0.35";"29";"0.48";"0.61";"0.0088";"0.0093";"0.87";"0.95";"93146";"84.72966139"
"45003";"230";"44";"24";"3.8";"84";"1";"1.6";"2.3";"8";"0.54";"71";"1962";;"45";"140";"250";"290";"970";"1000";"150";"230";"0.06";"0.58";;;"16";"70";"0.99";"0.57";"0.065";"0.63";"230";"45";"31";"0.4";"32";;"0.7";"0.0038";"0.014";;"0.65";"93309";"26.31358336"
"45004";"290";"7.3";"24";"5.3";"180";"1.3";"2";"2.9";"11";"0.49";"100";"1964";;"7.9";"130";"220";"590";"990";"1100";"140";"120";"0.03";"0.5";;;"21";"90";"1";"0.41";"0.038";"0.74";"290";"7.9";"40";"0.39";"39";;"0.72";"0.0045";"0.011";;"0.9";"93309";"26.31358336"
"45003";"230";"44";"24";"3.8";"84";"1";"1.6";"2.3";"8";"0.54";"71";"1962";;"45";"140";"250";"290";"970";"1000";"150";"230";"0.06";"0.58";;;"16";"70";"0.99";"0.57";"0.065";"0.63";"230";"45";"31";"0.4";"32";;"0.7";"0.0038";"0.014";;"0.65";"93332";"37.71675353"
"51001";"76";"9.3";"17";"1";"32";"0.19";"0.38";"0.64";"2.3";"0.66";"12";"1967";;"11";"130";"280";"390";"910";"980";"150";"1";"0.14";"0.63";;;"9";"130";"0.99";"0.35";"0.038";"0.52";"74";"11";"15";"0.35";"28";"0.57";"0.68";"0.0077";"0.011";"0.57";"0.53";"93332";"37.71675353"
"45003";"230";"44";"24";"3.8";"84";"1";"1.6";"2.3";"8";"0.54";"71";"1962";;"45";"140";"250";"290";"970";"1000";"150";"230";"0.06";"0.58";;;"16";"70";"0.99";"0.57";"0.065";"0.63";"230";"45";"31";"0.4";"32";;"0.7";"0.0038";"0.014";;"0.65";"93334";"26.91576449"
"52003";"88";"17";"17";"1.1";"16";"0.27";"0.5";"0.75";"2.3";"0.71";"12";"1961";;"19";"98";"180";"390";"850";"890";"110";"160";"0.29";"0.63";;;"9.8";"80";"0.99";"0.58";"0.067";"0.52";"88";"19";"20";"0.35";"31";"0.7";"0.71";"0.0056";"0.015";"0.57";"0.58";"93334";"26.91576449"
"45003";"230";"44";"24";"3.8";"84";"1";"1.6";"2.3";"8";"0.54";"71";"1962";;"45";"140";"250";"290";"970";"1000";"150";"230";"0.06";"0.58";;;"16";"70";"0.99";"0.57";"0.065";"0.63";"230";"45";"31";"0.4";"32";;"0.7";"0.0038";"0.014";;"0.65";"93336";"26.71278711"
"52005";"200";"17";"53";"3";"48";"0.59";"1.1";"1.8";"6.7";"0.6";"45";"1961";;"18";"120";"280";"570";"960";"990";"140";"69";"0.17";"0.56";;;"18";"97";"0.98";"0.52";"0.054";"0.54";"200";"18";"41";"0.36";"33";"0.83";"0.76";"0.0068";"0.016";"0.65";"0.65";"93336";"26.71278711"
