"River_St_1";"River_St_2";"KendalT value";"KendalT p.value";"ALL STATUS";"N_ties Station1";"N_ties Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_ Asyncrony";"KT_pvalue_Asy";"ASY STATUS";"KT_ Syncrony";"KT_pvalue_Sy";"SY STATUS";"Easting_1";"Northing_1";"Easting_2";"Northing_2"
;;"-0.447619047619048";"0.0207906153223614";"IND";"0";"2";"15";"0";"10001";"34008";"0";"15";"-0.447619047619048";"0.0207906153223614";"IND";;;;"392436";"830912";"633119";"327041"
;;"0.00952380952380952";"1";"IND";"0";"2";"15";"0";"10001";"34011";"1";"14";;;;;;;"392436";"830912";"591936";"329335"
;;"0.132352941176471";"0.489606968216902";"IND";"0";"0";"17";"0";"10001";"35003";"4";"13";;;;;;;"392436";"830912";"636008";"260105"
;;"0.295238095238095";"0.139462859119068";"IND";"0";"0";"15";"0";"10001";"35004";"2";"13";;;;;;;"392436";"830912";"636014";"258271"
;;"0.107692307692308";"0.45743986455663";"IND";"0";"2";"26";"0";"10001";"36001";"0";"26";"0.107692307692308";"0.45743986455663";"IND";;;;"392436";"830912";"604200";"234000"
;;"0.352380952380952";"0.0743349808489937";"IND";"0";"0";"15";"0";"10001";"36002";"1";"14";;;;;;;"392436";"830912";"584576";"247224"
;;"0.0833333333333333";"0.69009504051413";"IND";"0";"0";"16";"0";"10001";"36003";"1";"15";"0.0476190476190476";"0.845841042458974";"IND";;;;"392436";"830912";"598528";"237881"
;;"0.323529411764706";"0.0761691486243976";"IND";"0";"0";"17";"0";"10001";"36005";"2";"15";"0.333333333333333";"0.0926425669115816";"IND";;;;"392436";"830912";"602441";"242918"
;;"0.333333333333333";"0.0788206784827414";"IND";"0";"3";"16";"0";"10001";"36006";"2";"14";;;;;;;"392436";"830912";"602067";"234431"
;;"0.104761904761905";"0.626494517515847";"IND";"0";"1";"15";"0";"10001";"36007";"2";"13";;;;;;;"392436";"830912";"584785";"242156"
;;"0.219047619047619";"0.281566070295568";"IND";"0";"0";"15";"0";"10001";"36008";"2";"13";;;;;;;"392436";"830912";"582733";"246341"
