;CODE;River_St_1;River_St_2;KendalT.value;KendalT.p.value;N_ties.Station1;N_ties.Station2;Number_data;X;R_Ties_sum;ID_Station_1;ID_Station_2;Num_Syncr_occ;Num_Asyncr_occ;N.SY.N.ALL;KT_.Asyncrony;KT_pvalue_Asy;X.1;KT_.Syncrony;KT_pvalue_Sy;Easting_1;Northing_1;Easting_2;Northing_2;Distance.x;Area_1;Area_2;Media;Max;Min;lag0;lag1;lag2;lag3;lag4;lag5;lag6;lag7;lag8;lag9;lag10;lag710;Station.number;Catchment.area;Station.level;Mean.GDF;Maximum.GDF;Base.flow.index;QMED;Maximum.altitude;Woodland;Arable.horticultural;Grassland;Mountain.heath.bog;Urban.extent;ASPBAR..Â..;BFIHOST....;DPSBAR..m.km.;LDP..km.;PROPWET;URBCON1990;URBCON2000;URBEXT1990;URBEXT2000;URBLOC1990;URBLOC2000;Distance.y;Class;SAAR_61.90;SAAR_41.70;Min.Altitude;X50.Altitude;Max.Min.Altitude
987;4427;Dean Water;Avon;0.386666667;0.006314028;0;0;25;2;0;15008;8004;5;20;0.200;0.421;0.009;2.000;NA;NA;334048.000;747954.000;318548.000;835197.000;88.636;177.100;542.8;62;286;0;3;0;0;0;0;1;0;0;1;0;0;1;0.466684435;0.674033149;0.71875;0.826666667;0.865384615;0.06779661;0.871428571;0.653846154;0.166666667;0.995576923;0.291666667;0.861428571;0.971875;0.333333333;0.274193548;0.672222222;0.6;0.396825397;NA;NA;0.954545455;0.986666667;NA;NA;88.63607921;Depdep;0.236363636;0.266666667;0.693333333;0.734693878;0.648695652
1649;11455;Birns Water;Tern;0.463157895;0.003782665;0;1;20;2;0;20005;54012;0;20;0.000;0.463;0.004;2.000;NA;NA;345685.000;668715.000;359180.000;312280.000;356.812;93.000;852;69,5;330;12;0;0;0;0;0;0;0;0;0;0;0;0;0.629619344;0.89084507;0.366197183;0.862318841;0.125;0.314285714;0.485714286;0.22;0.485714286;0.093023256;0.095238095;0.953932584;0.981428571;0.314285714;0.129032258;0.631578947;0.592592593;0.209302326;NA;NA;0.95;0.993103448;NA;NA;356.8124924;Depdep;0.092105263;0.1;0.361111111;0.595454545;0.196261682
2873;23750;Blyth;Wye;0.445887446;0.00320714;0;1;22;2;0;22006;39023;2;20;0.091;0.547;0.000;2.000;NA;NA;424293.000;580003.000;489597.000;186679.000;398.839;269.400;137.3;129;266;0;1;1;0;0;0;0;0;0;0;0;0;0;0.43607616;0.49070632;0.074074074;0.533333333;0.975714286;0.623655914;0.949056604;0.074074074;0.631578947;0.489361702;0.142857143;0.96875;0.86;0.276923077;0.5875;0.636363636;0.4;0.285714286;0.108108108;0.024390244;0.857142857;0.913636364;0.157303371;0.119047619;398.8385681;Depdep;0.078947368;0.064102564;0.04;0.266666667;0.085365854
3528;28167;Tees;Wissey;-0.507692308;0.000167501;0;0;26;2;0;25001;33006;5;21;0.192;-0.543;0.000;2.000;NA;NA;425923.000;513748.000;577107.000;296526.000;264.713;818.400;274.5;76,5;328;1;0;1;1;0;1;1;0;0;0;0;1;1;0.242531661;0.663814181;0.856756757;0.894444444;0.970454545;0.580246914;NA;0.893181818;0.71875;0.754716981;0.4;NA;0.675675676;0.45;0.539473684;0.756097561;0.546511628;0.444444444;NA;NA;0.792857143;0.678571429;NA;NA;264.7129357;Depdep;0.4;0.441666667;0.786111111;0.875675676;0.897748815
3798;28927;Skerne;Stour (Warks);0.399209486;0.007209662;0;1;23;2;0;25004;54010;3;20;0.130;0.421;0.009;2.000;NA;NA;428399.000;512942.000;420833.000;250643.000;262.503;250.100;319;121;309;1;0;2;0;0;0;0;0;1;0;0;0;0;0.537048695;0.21630094;0.105263158;0.272727273;0.522222222;0.02;NA;0.290322581;0.536363636;0.096153846;0.09375;NA;0.752941176;0.986666667;0.025;0.413793103;0.102040816;0.0625;0.219178082;0.186046512;0.782608696;0.89010989;0.316326531;0.33;262.50338;Depdep;0.03030303;0;0.026315789;0.127272727;0.327205882
4545;32875;Don;Ure;0.463768116;0.001177211;0;1;24;2;0;27006;27007;4;20;0.167;0.463;0.004;2.000;NA;NA;438931.000;390954.000;435599.000;467047.000;76.193;373.000;914.6;86,5;300;0;2;0;0;1;0;0;0;1;0;0;0;0;3.70E-05;0.592349727;0.533333333;0.768181818;0.612244898;0.204081633;0.665384615;0.23943662;0.5125;0.557142857;0.357142857;0;0.885;0.130952381;0;0.1;0.49;0.097560976;NA;0.233333333;0.964545455;0.94;NA;0.12962963;76.19284394;Depdep;0.090909091;0.090909091;0.53125;0;0.269064748
4704;33252;Don;F1horn;0.391304348;0.008538263;0;1;23;2;0;27006;7002;3;20;0.130;0.453;0.005;2.000;NA;NA;438931.000;390954.000;301853.000;858387.000;487.284;373.000;781.9;126;272;1;0;1;0;2;0;0;0;0;0;0;0;0;0.740724283;0.523017903;0.68;0.745;0.68852459;0.204081633;0.751428571;0.425531915;0.1875;0.929032258;0.583333333;0.732394366;0.9995;0.849315068;0.023255814;0.083333333;0.49;0.339285714;NA;NA;0.999090909;0.999230769;NA;NA;487.2838402;Depdep;0.090909091;0.166666667;0.65625;0.365853659;0.453175457
5056;34522;Don;Derwent;0.592442645;1.31E-08;1;6;39;2;0;27021;28010;17;22;0.436;0.567;0.000;2.000;0.676;0.000;456977.000;403973.000;435600.000;336300.000;70.993;1256.200;1054;40;273;0;9;7;1;0;0;0;0;0;0;0;0;0;0.035308818;0.160828025;0.9;NA;NA;NA;0.176470588;0.15625;0.353333333;0.565217391;0.532258065;0.329411765;0.715384615;0.407692308;0.109090909;0.358333333;0.087912088;0.128205128;0.173333333;0.102272727;0.858333333;0.761538462;0.258823529;0.24137931;70.99349073;Depdep;0.2;0.2;0.876744186;0.538461538;0.104355109
5180;34886;Don;Weaver;0.46031746;4.56E-05;1;2;36;2;0;27021;68001;14;22;0.389;0.688;0.000;2.000;NA;NA;456977.000;403973.000;367171.000;363507.000;98.537;1256.200;622;38;311;0;7;3;2;0;0;0;0;0;0;1;1;2;0.602638196;0.50477707;0.725;0.65;0.725806452;0.052631579;0.723529412;0.574074074;0.666666667;0.041666667;0.53968254;0.989473684;0.738461538;0.831168831;0.039215686;0.61038961;0.21686747;0;0.04;0.068181818;0.808333333;0.792307692;0.105882353;0.126436782;98.53736497;Depdep;0.0875;0.0375;0.688235294;0.375;0.601645783
6943;48335;Waithe Beck;Pymmes Brook;0.497835498;0.000874542;1;0;22;2;0;29001;38022;2;20;0.091;0.495;0.002;2.000;NA;NA;525280.000;401600.000;534050.000;192540.000;209.278;108.300;42.6;106,5;259;0;1;0;0;0;1;0;0;0;0;0;0;0;0.237257377;0.601851852;0.3125;0.347826087;0.353535354;0.435294118;0.894736842;0.125;0.639175258;0.949315068;0.3;NA;0.97260274;0.602150538;0.727272727;0.230769231;0.333333333;0;NA;0.365591398;0.989285714;0.988965517;NA;0.053763441;209.2782624;Depdep;0.028985507;0.082191781;0.1875;0.305263158;0.118055556
7049;48928;Lud;Taw;0.421052632;0.009056382;1;0;20;2;0;29003;50001;0;20;0.000;0.421;0.009;2.000;NA;NA;533700.000;387900.000;260795.000;123662.000;379.979;55.200;826.2;175,5;337;21;0;0;0;0;0;0;0;0;0;0;0;0;0.419951601;0.933414044;0.066666667;0.975;0.984444444;0.522222222;0.98625;0.814814815;0.553846154;0.708860759;0.835;NA;0.547169811;0.686363636;0.426829268;0.4;0.777777778;0.395833333;NA;NA;0.973076923;0.827272727;NA;NA;379.9787098;Depdep;0.416666667;0.391666667;0.3125;0.476470588;0.832290363
7591;52024;Glen;Upper Lee;0.426666667;0.002397783;0;0;25;2;0;31002;38013;2;23;0.080;0.470;0.001;2.000;NA;NA;510620.000;314870.000;511780.000;218590.000;96.308;341.900;70.7;137;339;0;1;0;0;0;0;1;0;0;0;0;0;0;0.184436903;0.792397661;0.937755102;0.754545455;0.208333333;0.078125;NA;0.434782609;0.576923077;0.661538462;0.105263158;NA;0.916981132;0.363636364;0.32183908;0.225;0.603773585;0.266666667;0.992771084;0.336956522;0.9775;0.975454545;0.073684211;0.084210526;96.30808119;Depdep;0.075757576;0.060606061;0.915463918;0.438461538;0.084210526
7600;52039;Glen;Hogsmill;0.373333333;0.008520237;0;2;25;2;0;31002;39012;2;23;0.080;0.423;0.004;2.000;NA;NA;510620.000;314870.000;518192.000;168783.000;146.314;341.900;69.1;119;338;5;0;0;0;0;0;2;0;0;0;0;0;0;0.20532144;0.798245614;0;0;0.375;0.202702703;0.1875;0.315789474;0;0.883076923;0.37037037;0.875;0.91372549;0.676470588;0.016666667;0.03125;0.603773585;0.266666667;0.992307692;0.322222222;0.97;0.973870968;0.136363636;0.034482759;146.3138467;Depdep;0.089552239;0.088235294;0.158536585;0.246575342;0.334789732
7607;52046;Glen;Wye;0.433333333;0.002019008;0;2;25;2;0;31002;39023;3;22;0.120;0.524;0.000;2.000;NA;NA;510620.000;314870.000;489597.000;186679.000;129.936;341.900;137.3;105;274;0;2;0;1;0;0;0;0;0;0;0;0;0;0.205545448;0.599415205;0.774074074;0.109090909;0.858333333;0.365591398;0.83125;0.48;0.315789474;0.630769231;0.527777778;0.75;0.78;0.153846154;0.2625;0.647727273;0.490566038;0.266666667;0.990909091;0.256097561;0.91;0.926363636;0.147727273;0.149425287;129.9355587;Depdep;0.197368421;0.205128205;0.672;0.513333333;0.458666667
7800;52453;Welland;Pymmes Brook;0.505263158;0.001427311;0;0;20;2;0;31004;38022;0;20;0.000;0.505;0.001;2.000;NA;NA;509590.000;307720.000;534050.000;192540.000;117.771;717.400;42.6;137;279;20;0;0;0;0;0;0;0;0;0;0;0;0;0.18457735;0.940027894;0.153846154;0.875675676;0.871428571;0.058823529;0.457142857;0.391304348;0.191666667;0.921276596;0.588235294;0.974358974;0.934246575;0.060606061;0.5;0.166666667;0.8;0;0.292134831;0.150537634;0.971428571;0.968965517;0.136363636;0.034090909;117.7707109;Depdep;0.059701493;0.044776119;0;0.34;0.414746544
7906;52843;Welland;Upper Lee;0.437229437;0.003915902;0;0;22;2;0;31005;38013;0;22;0.000;0.437;0.004;2.000;NA;NA;497010.000;299620.000;511780.000;218590.000;82.385;417.000;70.7;124,5;338;16;0;0;0;0;0;0;0;0;0;0;0;0;0.184357983;0.829736211;0.693877551;NA;NA;NA;NA;0.043478261;0.5;0.52173913;0.512820513;NA;0.937735849;0.285714286;0.563218391;0.215686275;0.637931034;0;0.289156627;0.163043478;0.971071429;0.960606061;0.136363636;0.136363636;82.38463326;Depdep;0.03030303;0.03030303;0.670103093;0.153846154;0.292553191
7923;52868;Welland;Winterbourne Stream;0.435897436;0.001142319;0;0;27;2;0;31005;39033;7;20;0.259;0.505;0.001;2.000;NA;NA;497010.000;299620.000;445266.000;169473.000;140.099;417.000;49.2;41;272;1;0;2;1;1;1;1;0;1;0;0;0;0;0.205672124;0.882494005;0.62962963;NA;NA;NA;0.989189189;0.043478261;0.083333333;0.313432836;0.564102564;NA;0.454545455;0.3875;0.506493506;0.098039216;0.689655172;0.0625;NA;NA;0.777777778;0.915384615;NA;NA;140.0988544;Depdep;0.111111111;0.111111111;0.6;0.266666667;0.20212766
7985;53006;Welland;Wye;-0.428571429;0.006091025;0;0;21;2;0;31005;55010;0;21;0.000;-0.429;0.006;2.000;NA;NA;497010.000;299620.000;284418.000;282504.000;213.349;417.000;27.2;188;352;15;0;0;0;0;0;0;0;0;0;0;0;0;0.436375205;0.935251799;0.903225806;NA;NA;NA;0.26;0.706666667;0.352941176;NA;0.472972973;NA;0.933333333;0.3;0.025641026;0.757142857;0.827586207;0.545454545;NA;NA;0.987654321;1;NA;NA;213.3488536;Depdep;0.72173913;0.72173913;0.896774194;0.770833333;0.572727273
8125;53898;Willow Brook;Lee;0.354589372;0.00041324;0;0;46;2;0;32002;38001;13;33;0.283;0.390;0.001;2.000;NA;NA;506700.000;293300.000;539074.000;209193.000;90.139;89.600;1036;44;332;0;5;2;1;0;0;1;0;2;0;1;1;2;0.157864267;0.913127413;0.464285714;0.818181818;0.883333333;0.178082192;0.864444444;0.391304348;0.266666667;0.236363636;0.05;NA;0.285714286;0.266666667;0.339285714;0.216216216;0.415384615;0.137931034;0.053333333;0.022988506;0.109375;0.3;0.142857143;0.214285714;90.13911293;Depdep;0.047619048;0.046875;0.384615385;0.080808081;0.392156863
8126;53899;Willow Brook;Ash;0.448717949;2.59E-05;2;2;40;2;0;32002;38002;14;26;0.350;0.415;0.003;2.000;NA;NA;506700.000;293300.000;539360.000;214840.000;85.002;89.600;78.7;37,5;332;0;2;8;1;0;1;2;0;0;0;0;0;0;0.157886427;0.122222222;0.583333333;0.6375;0.214285714;0.273972603;0.102941176;0;0.446666667;0.4;0.1;NA;0.833333333;0.352941176;0.274509804;0.171428571;0.342105263;0.193548387;0.373333333;0.218390805;0.796875;0.872727273;0.45;0.392857143;85.0017948;Depdep;0.032258065;0.031746032;0.567567568;0.021505376;0.169354839
8221;54110;Willow Brook;Weaver;0.300142248;0.007664497;1;4;38;2;0;32002;68001;10;28;0.263;0.349;0.009;2.000;NA;NA;506700.000;293300.000;367171.000;363507.000;156.249;89.600;622;78,5;329;0;2;5;1;0;0;1;0;0;0;0;1;1;0.529389274;0.855305466;0.0625;0.857142857;0.835294118;0.260273973;0.870212766;0.391304348;0.666666667;0.428571429;0.682539683;0.571428571;0.676190476;0.881818182;0.274509804;0.033333333;0.415384615;0.264705882;0.04;0.057471264;0.640625;0.754545455;0.457142857;0.457142857;156.2487299;Depdep;0.178082192;0.207792208;0.058823529;0.175824176;0.417840376
8313;54295;Harpers Brook;Lee;0.408637874;7.58E-05;0;0;43;2;0;32003;38001;10;33;0.233;0.383;0.001;2.000;NA;NA;498360.000;279840.000;539074.000;209193.000;81.555;74.300;1036;62;332;0;2;3;0;1;0;1;1;1;0;0;1;1;0.157837952;0.928571429;0.066666667;0.902272727;0.741666667;0.216666667;0.711111111;0.347826087;0.476190476;0.054545455;0.173913043;NA;0.693333333;0.266666667;0.267857143;0.026315789;0.584615385;0.033333333;0.253521127;0.105882353;0.857894737;0.779220779;0.083333333;0.083333333;81.5551192;Depdep;0.015873016;0.03125;0.161290323;0.090909091;0.416666667
8314;54296;Harpers Brook;Ash;0.495495495;7.02E-06;0;1;37;2;0;32003;38002;15;22;0.405;0.394;0.010;2.000;0.657;0.000;498360.000;279840.000;539360.000;214840.000;76.866;74.300;78.7;35;337;0;7;4;1;1;1;0;0;0;0;1;0;1;0.157860113;0.063291139;0.166666667;0.325581395;0.64516129;0.113207547;0.476923077;0.066666667;0.604761905;0.257142857;0.217391304;NA;0.239130435;0.352941176;0.196078431;0.078947368;0.074074074;0.032258065;0.113207547;0.105263158;0.376923077;0.176470588;0.3;0.291666667;76.86554714;Depdep;0;0.015873016;0.162162162;0.032258065;0.134453782
8318;54300;Harpers Brook;Upper Lee;0.47826087;0.001072526;0;0;23;2;0;32003;38013;3;20;0.130;0.463;0.004;2.000;NA;NA;498360.000;279840.000;511780.000;218590.000;62.718;74.300;70.7;74;275;1;0;3;0;0;0;0;0;0;0;0;0;0;0.158103807;0.040540541;0.693877551;0.372093023;0.387096774;0.265625;NA;0.347826087;0.738095238;0.576923077;0.173913043;NA;0.913207547;0.363636364;0.528735632;0.05;0.222222222;0;0.361445783;0.173913043;0.971071429;0.948484848;0.136363636;0.208333333;62.71768808;Depdep;0.060606061;0.060606061;0.680412371;0.307692308;0.105263158
8327;54312;Harpers Brook;Hogsmill;0.446640316;0.002413275;0;2;23;2;0;32003;39012;2;21;0.087;0.419;0.007;2.000;NA;NA;498360.000;279840.000;518192.000;168783.000;112.839;74.300;69.1;98;285;0;1;0;0;0;1;0;0;0;0;0;0;0;0.179662668;0.067567568;0.796666667;0.609090909;0.516129032;0.364864865;0;0.210526316;0.380952381;0.853846154;0.148148148;NA;0.909803922;0.676470588;0.316666667;0.157894737;0.222222222;0;0.320512821;0.155555556;0.961428571;0.94516129;0.309090909;0.3;112.8394149;Depdep;0.074626866;0.088235294;0.777419355;0.388888889;0.350081922
8579;54888;Ise Brook;Weaver;0.397849462;0.001395546;1;1;31;2;0;32004;68005;8;23;0.258;0.470;0.001;2.000;NA;NA;489920.000;271250.000;365254.000;343040.000;143.909;194.000;207;92;347;1;0;6;1;0;0;0;0;0;1;0;0;1;0.529387545;0.062801932;0;0.125;0.361111111;0.018518519;0.066666667;0.090909091;0.467391304;0.509803922;0.582089552;0.75;0.790909091;0.350515464;0.074074074;0.325;0.355555556;0.147058824;0.253333333;0.139534884;0.851428571;0.882539683;0.302325581;0.280898876;143.9087076;Depdep;0.111111111;0.171052632;0.042553191;0.218181818;0.125714286
8644;55068;Nene/Kislingbury;Lee;0.414634146;9.05E-05;2;0;41;2;0;32006;38001;10;31;0.244;0.501;0.000;2.000;NA;NA;472080.000;259190.000;539074.000;209193.000;83.613;223.000;1036;41;365;0;5;0;1;1;0;1;1;1;0;0;0;0;0.157759006;0.784749035;0.548387097;0.681818182;0.683333333;0.033333333;NA;0.043478261;0.218181818;0.109090909;0.457142857;NA;0.533333333;0.36;0.196428571;0.212765957;0.507692308;0.033333333;0.154929577;0.070588235;0.736842105;0.623376623;0.076923077;0.083333333;83.61281856;Depdep;0.030769231;0.058823529;0.573770492;0.238461538;0.220588235
8646;55070;Nene/Kislingbury;Mimram;0.475783476;0.000343071;1;1;27;2;0;32006;38003;4;23;0.148;0.423;0.004;2.000;NA;NA;472080.000;259190.000;528256.000;213276.000;72.570;223.000;133.9;119;245;1;0;2;0;0;0;1;0;0;0;1;0;1;0.157803331;0.399103139;0.241935484;0.621428571;0.936842105;0.376344086;NA;0.136363636;0.338461538;0.125;0.485714286;NA;0.461538462;0.261538462;0.375;0.063829787;0;0;0.090909091;0.05952381;0.651162791;0.553846154;0.338461538;0.35;72.5700523;Depdep;0.015151515;0.058823529;0.213114754;0.076923077;0.106918239
8766;55365;Nene/Kislingbury;Kelvin;-0.397849462;0.001395546;0;4;31;2;0;32006;84001;3;28;0.097;-0.370;0.005;2.000;NA;NA;472080.000;259190.000;255839.000;670532.000;464.860;223.000;335.1;196;341;2;0;0;1;0;1;0;0;0;0;1;0;1;0.618980726;0.334328358;0.564516129;0.83908046;0.788888889;0.275862069;NA;0.620689655;0.283333333;0.932653061;0.416666667;NA;0.5;0.435294118;0.088888889;0.397435897;0.157894737;0.482758621;0.230769231;0.070588235;0.75;0.560606061;0.369230769;0.258333333;464.8600444;Depdep;0.5;0.476923077;0.557377049;0.307692308;0.712477396
8814;55467;Nene/Brampton;Mimram;0.458461538;0.000776415;0;1;26;2;0;32007;38003;4;22;0.154;0.446;0.003;2.000;NA;NA;474900.000;261360.000;528256.000;213276.000;71.843;232.800;133.9;108;306;0;1;0;0;0;1;1;1;0;0;0;0;0;0.157777018;0.424892704;0.203389831;0.518181818;0.904;0.376344086;0.894736842;0.095238095;0.315384615;0.035714286;0.357142857;NA;0.423076923;0.1875;0.25;0.022727273;0.21875;0;0.029411765;0.023809524;0.558139535;0.353846154;0.581395349;0.346153846;71.84304995;Depdep;0.015151515;0;0.186440678;0;0.059602649
8817;55470;Nene/Brampton;Upper Lee;0.514492754;0.000271385;0;0;24;2;0;32007;38013;4;20;0.167;0.495;0.002;2.000;NA;NA;474900.000;261360.000;511780.000;218590.000;56.490;232.800;70.7;66;259;0;3;0;0;0;1;0;0;0;0;0;0;0;0.157998579;0.69527897;0.397959184;0.754545455;0.24;0.09375;NA;0.086956522;0.382022472;0.592592593;0.321428571;NA;0.858490566;0.5625;0.379310345;0.069767442;0.16;0;0.180722892;0.108695652;0.932142857;0.872727273;0.621052632;0.463157895;56.48966409;Depdep;0.015151515;0.03030303;0.391752577;0.076923077;0.119205298
8838;55537;Nene/Brampton;Wallop Brook;0.456521739;0.001428875;0;5;24;2;0;32007;42005;4;20;0.167;0.547;0.000;2.000;NA;NA;474900.000;261360.000;431100.000;133020.000;135.654;232.800;53.6;43,5;317;0;1;0;0;0;1;1;1;0;0;0;0;0;0.238019283;0.768240343;0.389830508;0.654545455;0.868;0.376344086;0.948421053;0.19047619;0.348314607;0.277777778;0.404255319;NA;0.733333333;0.1875;0.431578947;0;0.52;0.117647059;0.5;0.256097561;0.705263158;0.797619048;0.462686567;0.420454545;135.6535928;Depdep;0.155844156;0.2;0.355932203;0.3;0.125827815
9086;56282;Nene;Lee;0.372093023;0.000287598;0;0;44;2;0;32010;38001;14;30;0.318;0.444;0.000;2.000;NA;NA;508060.000;299550.000;539074.000;209193.000;95.549;1530.000;1036;30;341;0;1;0;3;4;1;0;0;1;2;1;1;4;0.157653746;0.322875817;0.717857143;NA;NA;NA;0.285714286;0.043478261;0.090909091;0.036363636;0.269230769;NA;0.4;0.393333333;0.071428571;0.027027027;0.458333333;0.034482759;0.014084507;0.035294118;0.456140351;0.363636364;0.175;0.090909091;95.54886906;Depdep;0.015873016;0.015625;0.65;0.070707071;0.032716927
9285;56684;Bedford Ouse;Upper Lee;0.38;0.007344866;1;0;25;2;0;33002;38013;4;21;0.160;0.495;0.001;2.000;NA;NA;505353.000;249560.000;511780.000;218590.000;31.637;1460.000;70.7;133;304;2;0;0;2;2;0;0;0;0;0;0;0;0;0.131823324;0.951369863;0.744897959;0.975454545;0.932142857;0.171875;NA;0.08;0.5;0.568627451;0.387096774;NA;0.862264151;0.255319149;0.482758621;0.225;0.85;0;0.253012048;0.141304348;0.921428571;0.893939394;0.105263158;0.073684211;31.63700096;Depdep;0.03030303;0.015151515;0.75257732;0.230769231;0.411504425
10215;59305;Lark;Tone;0.434782609;0.002499055;0;0;24;2;0;33014;52005;4;20;0.167;0.453;0.005;2.000;NA;NA;575805.000;272944.000;320576.000;125023.000;295.077;272.000;202;92;348;1;0;2;0;0;0;0;0;1;1;0;0;1;0.365176425;0.257352941;0.476470588;0.566666667;0.583333333;0.220779221;0.824444444;0.789473684;0.375;0.442622951;0.693877551;0.827586207;0.253164557;0.724637681;0.282051282;0.762886598;0.195121951;0.25;0.265060241;0.061728395;0.690909091;0.542857143;0.35;0.35;295.0770282;Depdep;0.385416667;0.383838384;0.45;0.558333333;0.800543478
11503;69469;Stour;Lee;0.466666667;1.12E-05;6;0;40;2;0;36001;38001;10;30;0.250;0.398;0.002;2.000;NA;NA;604200.000;234000.000;539074.000;209193.000;69.691;844.300;1036;59;335;0;10;0;0;0;0;0;0;0;0;0;0;0;0.052630194;0.185328185;0.807142857;0.295454545;0.658333333;0.166666667;NA;0.434782609;0.436363636;0.266666667;0.263157895;NA;0.74;0.133333333;0.089285714;0.108108108;0.21686747;0.137931034;0.23943662;0.129411765;0.771929825;0.779220779;0.166666667;0.090909091;69.69097445;Depdep;0.079365079;0.0625;0.784615385;0.292929293;0.390196078
11506;69475;Stour;Thames;0.342741935;0.005465626;5;0;32;2;0;36001;39001;2;30;0.063;0.375;0.003;2.000;NA;NA;604200.000;234000.000;517780.000;169850.000;107.632;844.300;9948;47,5;363;1;0;1;1;0;0;0;0;0;0;0;0;0;0.076921105;0.915158826;0.12962963;0.952307692;0.94875;0.206349206;NA;0.606060606;0.6125;0.52;0.5625;0.977777778;0.721428571;0.153846154;0.215384615;0.214285714;0.692592593;0.166666667;0.205882353;0.119047619;0.697674419;0.742424242;0.27;0.32;107.6321789;Depdep;0.183098592;0.166666667;0.392857143;0.3;0.61910594
11507;69476;Stour;Thames;0.419354839;0.000720381;4;0;31;2;0;36001;39002;2;29;0.065;0.379;0.003;2.000;NA;NA;604200.000;234000.000;456880.000;193620.000;152.775;844.300;3444.7;39;357;2;0;0;1;0;0;0;0;0;1;0;0;1;0.076944772;0.755007257;0.882608696;0.893103448;0.882857143;0.21875;NA;0.606060606;0.436363636;0.386666667;0.588235294;1;0.458333333;0;0.215384615;0.108108108;0.407142857;0.193548387;0.205882353;0.086419753;0.5;0.433333333;0.1;0.13;152.7751303;Depdep;0.15942029;0.166666667;0.869767442;0.363636364;0.566550523
12706;76464;Lee;Ash;0.536585366;1.90E-07;0;2;41;2;0;38001;38002;17;24;0.415;0.471;0.001;2.000;0.647;0.000;539074.000;209193.000;539360.000;214840.000;5.655;1036.000;78.7;18;362;0;10;4;0;0;0;0;1;0;0;0;2;2;2.63E-05;0.923745174;0.222222222;0.934090909;0.908333333;0.116666667;0.848888889;0.391304348;0.245454545;0.214285714;0.052631579;NA;0.766666667;0.117647059;0.089285714;0.054054054;0.615384615;0.064516129;0.338028169;0.2;0.771929825;0.818181818;0.358333333;0.227272727;5.654990486;Depdep;0.015873016;0.015625;0.297297297;0.060606061;0.495098039
12712;76473;Lee;Thames;0.398918919;4.11E-07;0;0;75;2;0;38001;39001;22;53;0.293;0.409;0.000;2.000;0.385;0.012;539074.000;209193.000;517780.000;169850.000;44.743;1036.000;9948;25;350;0;5;8;1;2;2;0;1;1;1;0;1;2;0.025640368;0.895858464;0.832142857;0.932307692;0.85;0.047619048;0.859375;0.303030303;0.3125;0.345454545;0.40625;NA;0.066666667;0.266666667;0.138461538;0.119047619;0.759259259;0.033333333;0.042253521;0.011764706;0.245614035;0.142857143;0.391666667;0.381818182;44.74347608;Depdep;0.112676056;0.111111111;0.869230769;0.01;0.375382731
